DATE,CPI1,CPI2,CPI3,CPI4,CPI5,CPI6,f_t0,f_t1,f_t2,f_t3,f_t4,r_t0,r_t1,r_t2,r_t3,e_t0,e_t1,e_t2,e_t3,e_t4
1995-12-31,2.0,2.6,2.9368421052631577,2.9342105263157894,3.0421052631578944,3.0894736842105264,0.006500000000000001,0.013889828947368343,0.02132724446892298,0.02909470693343663,0.03704310947251477,-0.0015810810810811867,-0.0025079210526319784,-0.0036618135395229956,-0.004690557849175159,-0.0012712418300653786,-0.00016433875128996078,0.001984302372035618,9.919284869841505e-05,0.00021179248826963537
1996-03-31,1.951851851851852,2.764074074074074,2.6529629629629627,2.736666666666667,2.807037037037037,2.845925925925926,0.006910185185185185,0.013588423756001333,0.020523057888532037,0.027684672940140542,0.034996459076133135,-0.00043192007797274255,-0.0011430660293170192,-0.0019257319112062632,-0.0026611884334459823,0.0015423505755431674,0.004400306196317816,0.0033174275904450656,0.004174884927219846,0.0033650493764028067
1996-06-30,3.2,3.4513513513513514,2.8324324324324324,2.827027027027027,2.937837837837838,3.018918918918919,0.008628378378378378,0.01577055770635516,0.022949584756090546,0.03046273474683292,0.038239943359753115,0.001995970970971041,0.002251106911602019,0.002317667370991705,0.0025692102754497625,0.0008278863970353472,-0.0005115850005739109,0.00026124696537954684,-0.0008044497693988628,-0.005787761971401517
1996-09-30,3.8,2.756470588235294,2.9458823529411764,3.1385294117647056,3.2158823529411764,3.1855882352941176,0.006891176470588235,0.01430663384083064,0.022265211847974253,0.03048392348499318,0.03869066714327696,-0.0001899046104928406,0.00010793917318996371,0.0006176389296328466,0.0011256726007748963,-0.0011428264599430147,-0.0006809152970792542,-0.0022524377368393633,-0.007703425294658839,-0.010800524499035902
1996-12-31,2.306451612903226,2.9064516129032256,3.083870967741935,3.103225806451613,3.0580645161290323,3.07741935483871,0.007266129032258064,0.015031825962538825,0.02290650835428054,0.030726793595569735,0.038656740055974304,-9.857685009487596e-05,-0.00023698931427773573,-0.0005247695888865866,-0.0008550609442168344,0.0005662164376826519,-0.0008489301115650605,-0.005971707338192633,-0.008711552274655254,-0.011349373417532282
1997-03-31,3.186666666666667,2.996666666666667,3.006666666666667,3.08,3.146666666666667,3.2,0.007491666666666667,0.015064645694444323,0.022880643466291595,0.03092730452822634,0.039174722964452124,-0.0002180107526881317,-0.0004629084158573882,-0.00041078258995019823,-0.00023686362848041043,-0.0011904694391935353,-0.006032929668399634,-0.008807969658268133,-0.011603633030641936,-0.018590812021373138
1997-06-30,2.3944444444444444,2.442222222222222,2.8825,3.0725,3.116111111111111,3.113888888888889,0.006105555555555555,0.013355803715277892,0.021139642982565876,0.029094604451300965,0.03710582008734198,-0.001411111111111061,-0.0019187412847221363,-0.0021217284381005452,-0.0023528579407308126,-0.00339213455785178,-0.0056329901064280374,-0.008198712070438985,-0.014901325386387665,-0.01790314841128282
1997-09-30,1.099375,2.2446875,2.781875,2.754375,2.8940625,2.9490625,0.0056117187499999995,0.012605434000244164,0.01957817173093024,0.026954979112492783,0.03452636515771523,-0.0015945312500000811,-0.002337419007568453,-0.0032713680303835257,-0.003857160190990694,-0.0006158819473354223,-0.0024056005281374304,-0.008129379058157582,-0.01051034963705555,-0.013502218613169026
1997-12-31,2.0,2.4830555555555556,2.531388888888889,2.5944444444444446,2.721388888888889,2.745833333333333,0.006207638888888889,0.01257539598138524,0.01914307250809788,0.026076784092377014,0.03312037368317777,-0.000747048611111056,-0.0013131185620718355,-0.0020810838581615254,-0.00267650693296706,-0.0010295112998250037,-0.006154517770946111,-0.007751191812157554,-0.010128151118060646,-0.012407863326922453
1998-03-31,2.1,1.7939285714285715,2.045714285714286,2.264642857142857,2.391785714285714,2.495357142857143,0.004484821428571429,0.009622043801020386,0.015338127175790417,0.021409305245162047,0.02778125775922269,-0.0018436507936508964,-0.003233586706310021,-0.004408438478818111,-0.005337395688262969,-0.0032484727782521325,-0.0034403005494234584,-0.004623105539689032,-0.005954947116169729,-0.009236028004431907
1998-06-30,0.5,1.6747999999999998,2.3331999999999997,2.3891999999999998,2.4316,2.5147999999999997,0.004187,0.010044422770999928,0.01607741810821106,0.022254152732890775,0.028681064591122407,-0.0009272857142856271,-0.0007604251626736058,-0.0007715013135085602,-0.0009382697245428062,0.0007522879193250752,-0.000577454258960497,-0.0018769653401518038,-0.004966645015253457,-0.0025439993513611814
