DATE,CPI94Q3,CPI94Q4,CPI95Q1,CPI95Q2,CPI95Q3,CPI95Q4,CPI96Q1,CPI96Q2,CPI96Q3,CPI96Q4,CPI97Q1,CPI97Q2,CPI97Q3,CPI97Q4,CPI98Q1,CPI98Q2,CPI98Q3,CPI98Q4,CPI99Q1,CPI99Q2,CPI99Q3,CPI99Q4,CPI00Q1,CPI00Q2,CPI00Q3,CPI00Q4,CPI01Q1,CPI01Q2,CPI01Q3,CPI01Q4,CPI02Q1,CPI02Q2,CPI02Q3,CPI02Q4,CPI03Q1,CPI03Q2,CPI03Q3,CPI03Q4,CPI04Q1,CPI04Q2,CPI04Q3,CPI04Q4,CPI05Q1,CPI05Q2,CPI05Q3,CPI05Q4,CPI06Q1,CPI06Q2,CPI06Q3,CPI06Q4,CPI07Q1,CPI07Q2,CPI07Q3,CPI07Q4,CPI08Q1,CPI08Q2,CPI08Q3,CPI08Q4,CPI09Q1,CPI09Q2,CPI09Q3,CPI09Q4,CPI10Q1,CPI10Q2,CPI10Q3,CPI10Q4,CPI11Q1,CPI11Q2,CPI11Q3,CPI11Q4,CPI12Q1,CPI12Q2,CPI12Q3,CPI12Q4,CPI13Q1,CPI13Q2,CPI13Q3,CPI13Q4,CPI14Q1,CPI14Q2,CPI14Q3,CPI14Q4,CPI15Q1,CPI15Q2,CPI15Q3,CPI15Q4,CPI16Q1,CPI16Q2,CPI16Q3,CPI16Q4,CPI17Q1,CPI17Q2,CPI17Q3,CPI17Q4,CPI18Q1,CPI18Q2,CPI18Q3,CPI18Q4,CPI19Q1,CPI19Q2,CPI19Q3,CPI19Q4,CPI20Q1,CPI20Q2,CPI20Q3,CPI20Q4,CPI21Q1,CPI21Q2,CPI21Q3,CPI21Q4,CPI22Q1,CPI22Q2,CPI22Q3,CPI22Q4,CPI23Q1,CPI23Q2,CPI23Q3,CPI23Q4,CPI24Q1,rec,t,t0,t1,t2,t3,t4
1975-12-31,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,55.26666666666667,0,54.26666666666667,0.01842751842751844,0.03009828009827986,0.03931203931203919,0.0558968058968059,0.07125307125307123
1976-03-31,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,0,55.26666666666667,0.011459589867309772,0.020506634499396714,0.036791314837153255,0.051869722557297715,0.07117008443908301
1976-06-30,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,0,55.9,0.008944543828264706,0.025044722719141488,0.03995229576624926,0.05903398926654746,0.07751937984496116
1976-09-30,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,57.300000000000004,0,56.4,0.015957446808510634,0.030732860520094496,0.049645390070921946,0.0679669030732859,0.08274231678486998
1976-12-31,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,58.13333333333333,0,57.300000000000004,0.014543339150668855,0.03315881326352521,0.05119255381035459,0.06573589296102367,0.08144269924374625
1977-03-31,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,59.199999999999996,0,58.13333333333333,0.0183486238532109,0.03612385321100908,0.050458715596330306,0.06594036697247718,0.08428899082568808
1977-06-30,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,60.23333333333333,0,59.199999999999996,0.01745495495495497,0.03153153153153143,0.046734234234234284,0.06475225225225234,0.08896396396396411
1977-09-30,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,61.06666666666666,0,60.23333333333333,0.013835085777531786,0.02877697841726623,0.04648588821250699,0.07028223574986181,0.09518539014941907
1977-12-31,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,61.96666666666667,0,61.06666666666666,0.01473799126637565,0.03220524017467241,0.05567685589519655,0.08024017467248923,0.10534934497816595
1978-03-31,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,63.03333333333333,0,61.96666666666667,0.017213555675094083,0.040344271113501806,0.06455083378160298,0.08929532006455076,0.11672942442173206
1978-06-30,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,64.46666666666667,0,63.03333333333333,0.022739291380222237,0.046536224219989375,0.0708619777895294,0.09783183500793236,0.13273400317292428
1978-09-30,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667,0,64.46666666666667,0.023267838676318542,0.04705274043433305,0.0734229576008274,0.10754912099276104,0.1432264736297828
1978-12-31,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,0,65.96666666666667,0.023244062657908016,0.049014653865588675,0.08236483072258705,0.11723092470944918,0.15260232440626598
1979-03-31,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,0,67.5,0.0251851851851852,0.057777777777777706,0.09185185185185185,0.12641975308641995,0.17086419753086424
